loc_rowid,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_eqt
2675,Transit,2020,Kepler,65.94090000,2.810,0.251,8.29000,0.02610,2.050000,454
2676,Transit,2020,Kepler,33.49690000,1.260,0.112,2.12000,0.00668,5.830000,630
2677,Transit,2020,Kepler,1.21070000,1.073,0.096,1.25000,0.00394,5.560000,1351
2678,Transit,2020,Kepler,3.49082000,1.567,0.140,3.08000,0.00968,4.400000,1010
2679,Transit,2011,Kepler,1.48571080,14.680,1.310,778.65000,2.45000,1.350000,1570
2680,Transit,2014,Kepler,7.93059200,3.200,0.285,82.60000,0.26000,13.900000,899
2681,Transit,2014,Kepler,16.66586300,2.860,0.255,8.55000,0.02690,2.010000,702
2682,Transit,2020,Kepler,234.23900000,2.901,0.259,8.76000,0.02760,1.970000,329
2683,Transit,2020,Kepler,169.13400000,2.222,0.198,5.57000,0.01750,2.790000,273
2684,Transit,2020,Kepler,18.50120000,1.602,0.143,3.20000,0.01010,4.280000,555
2685,Transit,2013,Kepler,988.88113000,11.938,1.065,1318.98789,4.15000,4.060000,254
2686,Transit,2014,Kepler,9.03502000,2.030,0.181,4.47000,0.01406,2.977353,789
2687,Transit,2021,Kepler,11.28000000,2.050,0.183,5.42000,0.01705,3.528714,
2688,Transit,2021,Kepler,737.11310000,9.960,0.889,1462.01067,4.60000,,
2689,Transit,2021,Kepler,65.70459747,3.124,0.279,9.93000,0.03120,1.790000,472
2690,Transit,2014,Kepler,4.16697200,2.340,0.209,6.08000,0.01910,2.610000,1053
2691,Transit,2014,Kepler,11.46346200,2.560,0.228,7.08000,0.02230,2.320000,752
2692,Transit,2014,Kepler,39.59551900,1.890,0.169,4.23000,0.01330,3.440000,497
2693,Transit,2021,Kepler,14.91110039,3.197,0.285,10.30000,0.03250,1.730000,694
2694,Transit,2021,Kepler,21.06080055,1.923,0.172,4.36000,0.01370,3.370000,669
2695,Transit,2021,Kepler,13.81499958,2.284,0.204,5.83000,0.01840,2.690000,391
2696,Transit,2021,Kepler,18.01160049,1.717,0.153,3.59000,0.01130,3.900000,900
2697,Transit,2021,Kepler,10.27530003,3.264,0.291,10.70000,0.03370,1.690000,1211
2698,Transit,2021,Kepler,35.59730148,4.140,0.369,16.00000,0.05040,1.240000,646
2699,Transit,2021,Kepler,35.58100128,2.425,0.216,6.46000,0.02030,2.490000,408
2700,Transit,2021,Kepler,30.65279961,2.989,0.267,9.21000,0.02900,1.890000,780
2701,Transit,2021,Kepler,135.18800350,2.569,0.229,7.12000,0.02240,2.310000,345
2702,Transit,2021,Kepler,6.14955997,3.950,0.352,14.80000,0.04650,1.320000,1287
2703,Transit,2014,Kepler,2.94030900,2.350,0.210,6.12000,0.01930,2.590000,1256
2704,Transit,2014,Kepler,6.38899600,2.860,0.255,8.55000,0.02690,2.010000,970
2705,Transit,2014,Kepler,14.62711900,2.250,0.201,5.69000,0.01790,2.740000,736
2706,Transit,2014,Kepler,35.11873600,2.760,0.246,8.05000,0.02530,2.100000,550
2707,Transit,2021,Kepler,12.70639992,3.216,0.287,10.40000,0.03280,1.720000,697
2708,Transit,2021,Kepler,4.59238005,3.119,0.278,9.90000,0.03120,1.790000,924
2709,Transit,2021,Kepler,9.17856979,2.867,0.256,8.58000,0.02700,2.000000,753
2710,Transit,2021,Kepler,39.75289917,2.880,0.257,8.65000,0.02720,1.990000,568
2711,Transit,2021,Kepler,6.45442009,2.837,0.253,8.43000,0.02650,2.030000,999
2712,Transit,2021,Kepler,16.71990013,2.813,0.251,8.31000,0.02610,2.050000,767
2713,Transit,2021,Kepler,18.39629936,2.509,0.224,6.84000,0.02150,2.380000,582
2714,Transit,2021,Kepler,9.02929974,3.173,0.283,10.20000,0.03210,1.750000,757
2715,Transit,2021,Kepler,4.78299999,2.955,0.264,9.04000,0.02840,1.930000,886
2716,Transit,2021,Kepler,4.22097015,3.894,0.347,14.40000,0.04540,1.340000,595
2717,Transit,2014,Kepler,4.26374200,1.290,0.115,2.21000,0.00696,5.660000,1179
2718,Transit,2014,Kepler,8.00577700,2.430,0.217,6.48000,0.02040,2.480000,956
2719,Transit,2021,Kepler,13.81019974,4.485,0.400,18.40000,0.05770,1.120000,833
2720,Transit,2021,Kepler,21.76129913,2.933,0.262,8.92000,0.02810,1.940000,486
2721,Transit,2021,Kepler,32.31240082,4.099,0.366,15.70000,0.04960,1.250000,699
2722,Transit,2021,Kepler,9.22957993,3.636,0.324,12.80000,0.04040,1.460000,1021
2723,Transit,2021,Kepler,6.79685020,3.089,0.276,9.74000,0.03060,1.820000,985
2724,Transit,2021,Kepler,7.71792984,1.194,0.107,1.84000,0.00578,5.940000,502
2725,Transit,2021,Kepler,37.81029892,3.877,0.346,14.30000,0.04510,1.350000,566
2726,Transit,2021,Kepler,64.61750031,5.395,0.481,25.10000,0.07900,0.878000,383
2727,Transit,2021,Kepler,7.67463016,2.825,0.252,8.37000,0.02630,2.040000,957
2728,Transit,2021,Kepler,7.34370995,2.431,0.217,6.48000,0.02040,2.480000,839
2729,Transit,2014,Kepler,13.98179000,1.960,0.175,4.50000,0.01420,3.280000,553
2730,Transit,2014,Kepler,44.00052900,1.490,0.133,2.83000,0.00889,4.700000,377
2731,Transit,2014,Kepler,247.35373000,2.190,0.195,5.43000,0.01710,2.840000,212
2732,Transit,2021,Kepler,8.17240047,3.323,0.296,11.00000,0.03470,1.650000,858
2733,Transit,2021,Kepler,2.75759006,1.273,0.114,2.16000,0.00681,5.750000,615
2734,Transit,2021,Kepler,49.47819901,2.178,0.194,5.38000,0.01690,2.860000,462
2735,Transit,2021,Kepler,7.64971018,1.599,0.143,3.18000,0.01000,4.280000,1144
2736,Transit,2021,Kepler,37.10110092,3.768,0.336,13.60000,0.04290,1.400000,532
2737,Transit,2021,Kepler,3.01619005,1.929,0.172,4.38000,0.01380,3.350000,1449
2738,Transit,2021,Kepler,321.21200560,8.935,0.797,59.10000,0.18600,0.455000,310
2739,Transit,2021,Kepler,6.23031998,4.265,0.381,16.80000,0.05300,1.190000,875
2740,Transit,2021,Kepler,5.82352018,2.713,0.242,7.81000,0.02460,2.150000,955
2741,Transit,2021,Kepler,14.53409958,1.613,0.144,3.23000,0.01020,4.230000,420
2742,Transit,2014,Kepler,11.90351500,2.560,0.228,7.08000,0.02230,2.320000,827
2743,Transit,2014,Kepler,34.03525700,3.100,0.277,9.80000,0.03080,1.810000,583
2744,Transit,2021,Kepler,205.91200260,6.004,0.536,30.10000,0.09470,0.764000,298
2745,Transit,2021,Kepler,7.01731014,1.824,0.163,3.98000,0.01250,3.600000,984
2746,Transit,2021,Kepler,56.35850143,4.541,0.405,18.70000,0.05900,1.100000,419
2747,Transit,2021,Kepler,16.00460052,2.227,0.199,5.59000,0.01760,2.780000,583
2748,Transit,2021,Kepler,8.19594955,2.440,0.218,6.53000,0.02050,2.470000,672
2749,Transit,2021,Kepler,24.81209946,5.917,0.528,29.40000,0.09240,0.780000,631
2750,Transit,2021,Kepler,2.35575008,1.472,0.131,2.77000,0.00871,4.770000,1093
2751,Transit,2021,Kepler,19.65640068,2.947,0.263,8.99000,0.02830,1.930000,549
2752,Transit,2021,Kepler,9.97721004,2.571,0.229,7.13000,0.02240,2.310000,1028
2753,Transit,2021,Kepler,3.72023010,0.904,0.081,0.67600,0.00213,5.030000,954
2754,Transit,2014,Kepler,5.43307400,1.430,0.128,2.63000,0.00829,4.940000,841
2755,Transit,2014,Kepler,12.75971200,2.600,0.232,23.00000,0.07200,7.190000,633
2756,Transit,2014,Kepler,25.75197400,2.510,0.224,15.20000,0.04800,5.280000,501
2757,Transit,2016,Kepler,51.16579000,1.450,0.129,2.70000,0.00849,4.870000,398
2758,Transit,2021,Kepler,38.32609940,2.290,0.204,5.86000,0.01840,2.680000,480
2759,Transit,2021,Kepler,4.04354000,1.391,0.124,2.51000,0.00791,5.120000,613
2760,Transit,2021,Kepler,29.53910065,2.760,0.246,8.05000,0.02530,2.100000,714
2761,Transit,2021,Kepler,1.48028004,1.147,0.102,1.59000,0.00499,5.800000,1822
2762,Transit,2021,Kepler,70.46829987,4.555,0.406,18.80000,0.05930,1.090000,511
2763,Transit,2021,Kepler,10.41889954,2.495,0.223,6.78000,0.02130,2.400000,855
2764,Transit,2021,Kepler,105.01499940,2.279,0.203,5.81000,0.01830,2.700000,406
2765,Transit,2021,Kepler,59.65829849,3.013,0.269,9.34000,0.02940,1.880000,393
2766,Transit,2021,Kepler,15.13589954,2.233,0.199,5.62000,0.01770,2.770000,933
2767,Transit,2021,Kepler,89.19349670,4.465,0.398,18.20000,0.05730,1.120000,483
2768,Transit,2013,Kepler,36.86010000,3.500,0.312,5.84000,0.01837,0.750000,549
2769,Transit,2013,Kepler,49.40926000,8.730,0.779,14.70000,0.04625,0.121000,497
2770,Transit,2021,Kepler,16.84189987,2.841,0.253,8.45000,0.02660,2.020000,699
2771,Transit,2021,Kepler,88.64399719,4.055,0.362,15.50000,0.04870,1.280000,391
2772,Transit,2021,Kepler,3.21509004,2.686,0.240,7.68000,0.02420,2.180000,1155
2773,Transit,2021,Kepler,40.80970001,3.505,0.313,12.10000,0.03800,1.540000,623
2774,Transit,2021,Kepler,59.77080154,3.182,0.284,10.20000,0.03220,1.740000,522
2775,Transit,2021,Kepler,85.65399933,3.648,0.325,12.90000,0.04060,1.460000,522
2776,Transit,2021,Kepler,35.01190186,2.612,0.233,7.33000,0.02300,2.260000,603
2777,Transit,2021,Kepler,12.18420029,2.132,0.190,5.19000,0.01630,2.940000,819
2778,Transit,2021,Kepler,10.08740044,3.017,0.269,9.36000,0.02940,1.870000,942
2779,Transit,2021,Kepler,16.34359932,3.033,0.271,9.44000,0.02970,1.860000,730
2780,Transit,2014,Kepler,9.57669400,2.900,0.259,8.75000,0.02750,1.970000,846
2781,Transit,2014,Kepler,20.55280200,2.880,0.257,8.65000,0.02720,1.990000,656
2782,Transit,2014,Kepler,96.67898800,3.950,0.352,14.80000,0.04650,1.320000,392
2783,Transit,2021,Kepler,109.44499970,3.606,0.322,12.70000,0.03990,1.490000,340
2784,Transit,2021,Kepler,4.88752985,2.381,0.212,6.26000,0.01970,2.550000,1003
2785,Transit,2021,Kepler,5.75622988,2.229,0.199,5.60000,0.01760,2.780000,773
2786,Transit,2021,Kepler,8.27744007,1.319,0.118,2.30000,0.00723,5.500000,1088
2787,Transit,2021,Kepler,13.59049988,2.799,0.250,8.24000,0.02590,2.060000,724
2788,Transit,2021,Kepler,19.58550072,2.704,0.241,7.77000,0.02450,2.160000,666
2789,Transit,2021,Kepler,78.54609680,3.163,0.282,10.10000,0.03190,1.750000,501
2790,Transit,2021,Kepler,39.31370163,2.319,0.207,5.99000,0.01880,2.640000,540
2791,Transit,2021,Kepler,2.80012011,2.379,0.212,6.25000,0.01970,2.550000,956
2792,Transit,2021,Kepler,80.23190308,2.831,0.253,8.40000,0.02640,2.030000,380
2793,Transit,2014,Kepler,2.73592600,1.640,0.146,3.33000,0.01050,4.150000,1075
2794,Transit,2014,Kepler,6.40013000,2.000,0.178,4.66000,0.01470,3.200000,810
2795,Transit,2021,Kepler,31.58889961,3.145,0.281,10.00000,0.03160,1.770000,682
2796,Transit,2021,Kepler,7.72086000,3.121,0.278,9.91000,0.03120,1.790000,1021
2797,Transit,2021,Kepler,4.19577980,2.520,0.225,6.89000,0.02170,2.370000,1047
2798,Transit,2021,Kepler,8.77999973,3.790,0.338,13.80000,0.04340,1.390000,713
2799,Transit,2021,Kepler,9.76298046,1.794,0.160,3.87000,0.01220,3.680000,703
2800,Transit,2021,Kepler,13.36019993,1.663,0.148,3.40000,0.01070,4.060000,520
2801,Transit,2021,Kepler,29.45579910,2.750,0.245,8.00000,0.02520,2.110000,598
2802,Transit,2021,Kepler,23.35939980,3.058,0.273,9.58000,0.03010,1.840000,684
2803,Transit,2021,Kepler,16.85589981,2.309,0.206,5.94000,0.01870,2.650000,408
2804,Transit,2021,Kepler,11.92969990,4.128,0.368,15.90000,0.05010,1.240000,770
2805,Transit,2011,Kepler,3.50472500,2.000,0.178,6.90000,0.02200,4.900000,1165
2806,Transit,2011,Kepler,7.64159000,5.490,0.490,17.30000,0.05400,0.590000,899
2807,Transit,2011,Kepler,14.85888000,6.980,0.623,16.40000,0.05200,0.270000,720
2808,Transit,2014,Kepler,13.81712400,1.500,0.134,2.86000,0.00899,4.660000,781
2809,Transit,2014,Kepler,41.88577500,3.010,0.269,9.32000,0.02930,1.880000,540
2810,Transit,2021,Kepler,4.56202984,0.997,0.089,0.96100,0.00302,5.330000,1533
2811,Transit,2021,Kepler,10.44089985,2.709,0.242,7.80000,0.02450,2.160000,829
2812,Transit,2021,Kepler,15.45020008,1.671,0.149,3.43000,0.01080,4.040000,581
2813,Transit,2021,Kepler,33.13610077,2.322,0.207,6.00000,0.01890,2.630000,357
2814,Transit,2021,Kepler,12.28849983,1.596,0.142,3.18000,0.00999,4.300000,913
2815,Transit,2021,Kepler,8.84794045,1.545,0.138,3.00000,0.00945,4.470000,479
2816,Transit,2021,Kepler,9.03332043,2.356,0.210,6.15000,0.01930,2.590000,729
2817,Transit,2021,Kepler,10.86060047,2.704,0.241,7.77000,0.02450,2.160000,1108
2818,Transit,2021,Kepler,23.34040070,3.025,0.270,9.40000,0.02960,1.870000,601
2819,Transit,2021,Kepler,3.75729990,1.513,0.135,2.90000,0.00912,4.600000,877
2820,Transit,2014,Kepler,3.13787300,1.270,0.113,2.15000,0.00678,5.770000,1041
2821,Transit,2014,Kepler,4.30214900,1.990,0.178,4.62000,0.01450,3.220000,937
2822,Transit,2021,Kepler,101.13300320,3.918,0.350,14.60000,0.04590,1.330000,380
2823,Transit,2021,Kepler,76.42230225,3.848,0.343,14.10000,0.04450,1.360000,455
2824,Transit,2021,Kepler,7.16521978,2.325,0.207,6.01000,0.01890,2.630000,1034
2825,Transit,2021,Kepler,2.81816006,1.413,0.126,2.58000,0.00812,5.030000,1059
2826,Transit,2021,Kepler,2.93535996,2.370,0.211,6.21000,0.01950,2.560000,1022
2827,Transit,2021,Kepler,12.19139957,2.749,0.245,7.99000,0.02510,2.110000,763
2828,Transit,2021,Kepler,91.50099945,1.968,0.176,4.53000,0.01430,3.270000,310
2829,Transit,2021,Kepler,44.29919815,2.273,0.203,5.79000,0.01820,2.710000,463
2830,Transit,2021,Kepler,4.64490986,1.714,0.153,3.58000,0.01130,3.910000,1209
2831,Transit,2021,Kepler,16.48690033,3.904,0.348,14.50000,0.04560,1.340000,760
2832,Transit,2014,Kepler,9.82579200,2.580,0.230,7.18000,0.02260,2.300000,935
2833,Transit,2014,Kepler,20.68434200,3.430,0.306,11.60000,0.03660,1.580000,729
2834,Transit,2021,Kepler,31.03249931,3.119,0.278,9.90000,0.03120,1.790000,561
2835,Transit,2021,Kepler,16.45809937,2.592,0.231,7.24000,0.02280,2.280000,644
2836,Transit,2021,Kepler,22.13339996,2.648,0.236,7.50000,0.02360,2.220000,507
2837,Transit,2021,Kepler,21.10339928,2.086,0.186,5.00000,0.01570,3.030000,718
2838,Transit,2021,Kepler,95.61100006,2.381,0.212,6.26000,0.01970,2.550000,421
2839,Transit,2021,Kepler,1.02586997,1.422,0.127,2.61000,0.00821,4.990000,1520
2840,Transit,2021,Kepler,1.61536002,1.475,0.132,2.78000,0.00874,4.760000,806
2841,Transit,2021,Kepler,3.70061994,1.856,0.166,4.10000,0.01290,3.520000,1329
2842,Transit,2021,Kepler,10.27379990,2.116,0.189,5.13000,0.01610,2.980000,799
2843,Transit,2021,Kepler,5.18671989,2.479,0.221,6.71000,0.02110,2.420000,860
2844,Transit,2014,Kepler,5.68794500,2.060,0.184,4.90000,0.01540,3.080000,1088
2845,Transit,2014,Kepler,11.63707100,2.270,0.203,35.70000,0.11200,16.800000,857
2846,Transit,2021,Kepler,56.49330139,3.330,0.297,11.10000,0.03480,1.650000,681
2847,Transit,2021,Kepler,5.78387022,1.970,0.176,4.54000,0.01430,3.260000,1051
2848,Transit,2021,Kepler,3.13878989,1.227,0.109,2.02000,0.00637,6.010000,1022
2849,Transit,2021,Kepler,6.89212990,1.300,0.116,2.24000,0.00705,5.600000,1177
2850,Transit,2021,Kepler,4.60301018,1.459,0.130,2.73000,0.00858,4.830000,848
2851,Transit,2021,Kepler,11.96409988,3.534,0.315,12.20000,0.03850,1.520000,808
2852,Transit,2021,Kepler,5.25416994,2.553,0.228,7.05000,0.02220,2.330000,1093
2853,Transit,2021,Kepler,5.90608978,2.067,0.184,4.92000,0.01550,3.060000,1012
2854,Transit,2021,Kepler,12.14680004,1.660,0.148,3.40000,0.01070,4.080000,1097
2855,Transit,2021,Kepler,5.05675983,1.949,0.174,4.46000,0.01400,3.310000,1049
2856,Transit,2014,Kepler,10.68757600,2.360,0.211,6.17000,0.01940,2.580000,780
2857,Transit,2014,Kepler,20.30300500,1.970,0.176,8.80000,0.02800,6.320000,630
2858,Transit,2014,Kepler,29.02235800,2.490,0.222,6.76000,0.02130,2.410000,559
2859,Transit,2021,Kepler,131.19000240,2.778,0.248,8.13000,0.02560,2.080000,284
2860,Transit,2021,Kepler,25.88599968,1.489,0.133,2.82000,0.00888,4.690000,542
2861,Transit,2021,Kepler,14.02639961,2.354,0.210,6.14000,0.01930,2.590000,822
2862,Transit,2021,Kepler,25.54339981,2.709,0.242,7.80000,0.02450,2.160000,772
2863,Transit,2021,Kepler,3.92451000,3.036,0.271,9.46000,0.02980,1.860000,1074
2864,Transit,2021,Kepler,11.60649967,2.438,0.218,6.52000,0.02050,2.470000,584
2865,Transit,2021,Kepler,14.82009983,1.764,0.157,3.76000,0.01180,3.770000,552
2866,Transit,2021,Kepler,11.12969971,2.745,0.245,7.97000,0.02510,2.120000,843
2867,Transit,2021,Kepler,5.60402012,1.409,0.126,2.57000,0.00808,5.050000,774
2868,Transit,2021,Kepler,57.29290009,2.387,0.213,6.29000,0.01980,2.540000,355
2869,Transit,2014,Kepler,1.63290000,1.170,0.104,1.71000,0.00537,5.870000,1237
2870,Transit,2014,Kepler,20.72904200,2.020,0.180,4.74000,0.01490,3.160000,530
2871,Transit,2021,Kepler,1.38580000,0.729,0.065,0.31300,0.00098,4.440000,1008
2872,Transit,2021,Kepler,12.02289963,3.900,0.348,14.50000,0.04550,1.340000,776
2873,Transit,2021,Kepler,7.97094011,1.886,0.168,4.22000,0.01330,3.460000,760
2874,Transit,2021,Kepler,48.88819885,1.519,0.135,2.92000,0.00918,4.580000,386
2875,Transit,2021,Kepler,39.83110046,2.587,0.231,7.21000,0.02270,2.290000,420
2876,Transit,2021,Kepler,0.72733098,1.216,0.109,1.96000,0.00617,5.990000,849
2877,Transit,2021,Kepler,1.30200005,1.734,0.155,3.66000,0.01150,3.850000,1344
2878,Transit,2021,Kepler,8.94340992,1.961,0.175,4.50000,0.01420,3.280000,946
2879,Transit,2021,Kepler,88.07160187,2.422,0.216,6.44000,0.02030,2.490000,330
2880,Transit,2021,Kepler,2.72959995,1.583,0.141,3.13000,0.00985,4.330000,1455
2881,Transit,2014,Kepler,3.88679070,1.070,0.095,1.24000,0.00390,5.560000,571
2882,Transit,2014,Kepler,7.26730200,1.250,0.112,2.10000,0.00660,5.910000,464
2883,Transit,2014,Kepler,13.34299600,1.400,0.125,2.54000,0.00800,5.090000,379
2884,Transit,2014,Kepler,22.40770400,1.270,0.113,2.15000,0.00678,5.770000,319
2885,Transit,2014,Kepler,129.94410000,1.170,0.104,1.71000,0.00537,5.870000,177
2886,Transit,2021,Kepler,12.73719978,1.139,0.102,1.55000,0.00487,5.770000,697
2887,Transit,2021,Kepler,40.03060150,2.207,0.197,5.50000,0.01730,2.810000,617
2888,Transit,2021,Kepler,16.05730057,2.203,0.197,5.49000,0.01730,2.820000,645
2889,Transit,2021,Kepler,44.99760056,2.263,0.202,5.74000,0.01810,2.720000,508
2890,Transit,2021,Kepler,3.88151002,0.754,0.067,0.35300,0.00111,4.520000,1156
2891,Transit,2021,Kepler,2.52400994,1.577,0.141,3.11000,0.00979,4.360000,1203
2892,Transit,2021,Kepler,11.66009998,2.082,0.186,4.99000,0.01570,3.040000,834
2893,Transit,2021,Kepler,9.88735962,1.160,0.103,1.65000,0.00520,5.810000,768
2894,Transit,2021,Kepler,211.03399660,3.150,0.281,10.10000,0.03170,1.780000,215
2895,Transit,2021,Kepler,8.16736031,1.120,0.100,1.46000,0.00458,5.720000,865
2896,Transit,2014,Kepler,4.93886400,1.410,0.126,2.57000,0.00809,5.040000,1244
2897,Transit,2014,Kepler,10.64026300,2.670,0.238,7.61000,0.02390,2.200000,963
2898,Transit,2021,Kepler,3.60694003,2.101,0.187,5.07000,0.01590,3.000000,1046
2899,Transit,2021,Kepler,1.95270002,2.422,0.216,6.44000,0.02030,2.490000,1403
2900,Transit,2021,Kepler,3.82591009,2.384,0.213,6.28000,0.01970,2.550000,1005
2901,Transit,2021,Kepler,0.55884200,1.626,0.145,3.28000,0.01030,4.190000,1787
2902,Transit,2021,Kepler,56.57320023,2.211,0.197,5.52000,0.01740,2.810000,356
2903,Transit,2021,Kepler,34.45859909,3.227,0.288,10.50000,0.03300,1.720000,559
2904,Transit,2021,Kepler,6.99202013,0.980,0.087,0.90500,0.00285,5.280000,1194
2905,Transit,2021,Kepler,2.37756991,0.624,0.056,0.17900,0.00056,4.050000,1278
2906,Transit,2021,Kepler,4.44587994,2.920,0.261,8.86000,0.02790,1.960000,1063
2907,Transit,2021,Kepler,10.61340046,2.065,0.184,4.92000,0.01550,3.070000,987
2908,Transit,2014,Kepler,2.06189700,1.680,0.150,3.46000,0.01090,4.010000,1463
2909,Transit,2014,Kepler,5.99655300,3.190,0.285,10.30000,0.03240,1.740000,1025
2910,Transit,2021,Kepler,6.30921984,2.117,0.189,5.13000,0.01610,2.970000,606
2911,Transit,2021,Kepler,159.39399720,2.981,0.266,9.17000,0.02890,1.900000,289
2912,Transit,2021,Kepler,13.78730011,1.487,0.133,2.81000,0.00886,4.700000,894
2913,Transit,2021,Kepler,103.42700200,3.251,0.290,10.60000,0.03340,1.700000,416
2914,Transit,2021,Kepler,8.98832035,1.814,0.162,3.95000,0.01240,3.640000,864
2915,Transit,2021,Kepler,2.52255988,1.511,0.135,2.89000,0.00910,4.600000,1205
2916,Transit,2021,Kepler,24.27580070,2.582,0.230,7.18000,0.02260,2.290000,580
2917,Transit,2021,Kepler,19.94750023,2.925,0.261,8.88000,0.02790,1.950000,625
2918,Transit,2021,Kepler,11.39169979,1.326,0.118,2.32000,0.00729,5.470000,886
2919,Transit,2021,Kepler,37.30369949,2.944,0.263,8.98000,0.02820,1.930000,493
2920,Transit,2014,Kepler,10.39993100,1.210,0.108,1.92000,0.00606,5.960000,678
2921,Transit,2014,Kepler,20.13486600,2.380,0.212,22.70000,0.07100,9.250000,544
2922,Transit,2021,Kepler,4.82059002,0.869,0.077,0.58700,0.00185,4.920000,1328
2923,Transit,2021,Kepler,4.02229023,1.521,0.136,2.93000,0.00921,4.570000,1017
2924,Transit,2021,Kepler,6.33123016,1.837,0.164,4.03000,0.01270,3.570000,822
2925,Transit,2021,Kepler,4.17936993,1.706,0.152,3.55000,0.01120,3.930000,1194
2926,Transit,2021,Kepler,2.76266003,1.201,0.107,1.87000,0.00590,5.930000,1231
2927,Transit,2021,Kepler,6.07029009,2.119,0.189,5.14000,0.01620,2.970000,789
2928,Transit,2021,Kepler,44.87020111,3.099,0.277,9.80000,0.03080,1.810000,536
2929,Transit,2021,Kepler,24.22030067,2.814,0.251,8.32000,0.02620,2.050000,505
2930,Transit,2021,Kepler,4.76562023,0.934,0.083,0.76000,0.00239,5.130000,1167
2931,Transit,2021,Kepler,4.09577990,1.551,0.138,3.02000,0.00952,4.450000,851
2932,Transit,2011,Kepler,9.28716000,2.209,0.197,8.40000,0.02643,10.400000,762
2933,Transit Timing Variations,2011,Kepler,28.73100000,3.680,0.328,13.10000,0.04122,1.440000,
2934,Radial Velocity,2017,Roque de los Muchachos Observatory,62.95000000,5.060,0.451,22.50000,0.07079,0.954000,
2935,Transit,2014,Kepler,2.01999900,1.560,0.139,3.05000,0.00961,4.410000,1166
2936,Transit,2014,Kepler,3.76302400,1.460,0.130,2.73000,0.00859,4.820000,948
2937,Transit,2021,Kepler,2.98622990,1.623,0.145,3.27000,0.01030,4.200000,1356
2938,Transit,2021,Kepler,3.48412991,1.474,0.132,2.77000,0.00873,4.750000,1132
2939,Transit,2021,Kepler,3.82222009,1.176,0.105,1.74000,0.00546,5.880000,601
2940,Transit,2021,Kepler,17.06789970,2.286,0.204,5.85000,0.01840,2.690000,769
2941,Transit,2021,Kepler,4.57702017,1.390,0.124,2.51000,0.00791,5.130000,567
2942,Transit,2021,Kepler,3.42392993,1.446,0.129,2.69000,0.00845,4.890000,1212
2943,Transit,2021,Kepler,7.36268997,2.776,0.248,8.13000,0.02560,2.090000,901
2944,Transit,2021,Kepler,5.65245008,0.870,0.078,0.58900,0.00185,4.920000,856
2945,Transit,2021,Kepler,14.86390018,1.155,0.103,1.63000,0.00513,5.810000,620
2946,Transit,2021,Kepler,2.39160991,1.092,0.097,1.33000,0.00419,5.610000,1031
2947,Transit,2014,Kepler,9.93963200,1.340,0.120,2.36000,0.00742,5.390000,722
2948,Transit,2014,Kepler,17.73850600,1.860,0.166,4.12000,0.01300,3.520000,596
2949,Transit,2016,Kepler,5.94504102,2.280,0.203,5.82000,0.01830,2.700000,857
2950,Transit,2021,Kepler,5.68876982,1.184,0.106,1.78000,0.00560,5.890000,645
2951,Transit,2021,Kepler,5.99079990,1.011,0.090,1.01000,0.00318,5.370000,987
2952,Transit,2021,Kepler,6.05921984,1.357,0.121,2.41000,0.00758,5.300000,976
2953,Transit,2021,Kepler,14.19600010,1.519,0.135,2.92000,0.00918,4.580000,818
2954,Transit,2021,Kepler,30.82789993,2.943,0.263,8.97000,0.02820,1.930000,585
2955,Transit,2021,Kepler,13.83539963,3.218,0.287,10.40000,0.03290,1.710000,809
2956,Transit,2021,Kepler,31.25429916,2.618,0.234,7.35000,0.02310,2.250000,635
2957,Transit,2021,Kepler,12.90240002,1.890,0.169,4.23000,0.01330,3.440000,675
2958,Transit,2021,Kepler,47.05640030,2.298,0.205,5.89000,0.01850,2.670000,497
2959,Transit,2021,Kepler,37.88660049,2.624,0.234,7.38000,0.02320,2.240000,479
